topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10
0.0,5.966106814371083e-42,0.0,4.136988258860942e-22,0.0,0.1228988290467532,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.1416951347064411,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,9.534498142642368e-219,6.318338680114398e-05,3.054544574792176e-17,0.11422427841166798,0.0,7.762064140002722e-15
0.0,0.0,0.0,0.0,0.15166021355971118,1.4843624422190756e-38,0.0,0.0,0.0,1.5681465508403927e-34
0.0,0.08349081240576274,0.0,0.0,0.0,0.0,0.014370879245111715,2.0019356025462704e-73,0.0,0.0
0.0,0.1165247613105978,4.732205648789248e-20,0.05976532770893669,0.01905896812176972,0.029752247745319874,2.5209047654135626e-31,0.03506201244776474,1.5771048496037122e-11,1.8605524105786132e-23
0.0,0.13000183759951875,0.0,0.019711735094023075,1.4159316473535556e-09,1.8949678442525295e-38,1.0853711493130324e-15,0.0,0.0336392688593054,1.0112962940736863e-51
0.0,0.19205390906863068,3.819988594514244e-23,7.59992155804367e-06,0.012453891248932378,7.021237880695822e-17,3.5876705930340606e-42,0.01546662621949765,1.2645160339473742e-15,3.917991021740497e-30
0.0,1.4770968892852154e-07,0.25327609677570334,0.0,0.0,0.0,5.813338454040942e-39,3.420112628741036e-26,0.0,0.0
0.0,0.11399468517498211,0.0,0.01532775495205815,1.3876291951596965e-52,3.77509922057354e-05,0.030319081770396765,1.6160893730546042e-90,6.255412439146812e-34,2.0503799493755535e-55
0.0,0.20985926595157234,0.0,8.164538022273979e-43,1.6264108635909718e-48,0.0,3.159107729046085e-35,2.014038366668418e-37,6.426512416366784e-67,7.820941287448046e-29
0.0,0.10860259569544811,0.0,0.0,1.0734266760491346e-05,7.215929382476487e-37,0.04010352593322651,1.2476506461432197e-53,0.0,0.0
0.0,0.1086820323494531,0.0,7.980665440302088e-26,0.0,9.168952471831158e-32,1.932122327575345e-48,5.978121995315218e-19,1.2578352740146925e-28,0.0
0.0,1.3842568397038335e-24,0.30300921822232957,0.0,4.0325388563604146e-08,7.902939529999742e-13,4.82043183595493e-13,2.824597972341165e-185,0.0,0.0
0.0,0.21121139643956355,4.293294846978928e-38,3.062100786200161e-38,2.6973728161002646e-25,0.0,0.00018611565042542732,2.9083626057289424e-33,0.0,2.149148797087203e-56
0.0,0.02560535018659499,7.562645992213502e-17,9.467542049656935e-42,3.1885065490922944e-05,1.624245229246067e-60,4.5820276740589244e-39,0.20478694538055606,1.4535696309813293e-35,1.8286195074807527e-07
0.0,0.021247284669984847,4.043297590710839e-16,3.9294232160271e-75,1.454856238389005e-06,4.7727846706547935e-61,1.3622812325264683e-40,0.21905640628906967,1.044810348864021e-45,2.743876626499185e-191
0.0,8.54634973813856e-21,0.0,8.136125692152893e-60,0.0,9.88231246473481e-46,0.0,3.7504063600175284e-11,0.1253991402582349,0.0
0.0,8.621172174532514e-62,0.0,9.248551928830726e-15,0.0,0.0,0.0,0.0,0.15278216890793372,0.0
0.0,2.3318243738080205e-10,0.14851980767766623,1.399531229624929e-12,1.8212442532427864e-11,0.0,2.3948466799703435e-220,0.022082216536577347,0.04764770896778043,0.05514876136217137
1.2094449129837886e-27,0.05371363023421386,3.4978504737977406e-28,5.1327599061393845e-67,0.0,6.234383437700498e-53,3.47732157721292e-61,3.0746425505063054e-48,1.364554392229797e-37,0.1566109002340605
0.028754898928444315,0.020331459688718426,0.0,2.857495148956398e-72,2.737662231493326e-33,1.6716277475325518e-48,0.0,1.7117071390470325e-53,0.13351733544523867,0.0
0.0,0.01804837495326243,0.14831956000656726,0.0,3.2715150449975147e-14,1.5715024881990472e-48,0.0,3.9866287634527295e-12,0.09859034024272699,3.219769330398108e-56
0.0,0.062413838835326405,0.0,7.068902966831216e-32,0.0,7.314975006294882e-181,1.0555697667774517e-73,1.3469544804885329e-39,0.08311736612247295,0.0
0.0,5.45595496833296e-16,0.040190429606794344,0.0,0.0,0.13570898400956535,5.705039157654108e-271,0.0,4.5785669837475386e-36,0.0
0.0,0.0,0.13455637639231643,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.014761577383025876,0.0,8.656578466014267e-75,1.224608870714253e-54,0.032317559027714625,0.0,2.4110007016523845e-41,0.15559289749895014,0.0
0.0,0.08341880938436186,0.0,0.0,1.3052863080982065e-31,0.09054922249298374,9.46031819657151e-38,2.3790886585528674e-66,4.9203754077970634e-17,0.0
0.0,0.02748198600169329,3.2869891453244596e-12,0.0,5.473996882923752e-28,0.0,1.695662209784261e-41,0.056978000051465826,0.0,0.10445844881196181
0.0,0.0,0.0,0.0,0.0,0.0,1.8905614610500694e-08,0.11239265365616449,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06303452041792512,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5.821393977614082e-38,0.0,0.0,0.0,1.2581545702259156e-87,6.04241629912293e-75,0.0,0.1531498797422837,2.6392720648710036e-52
0.04303178875540925,0.0,0.0,7.796486077751806e-17,0.0,0.03597734207109959,2.9239528764279396e-33,0.0,0.08443094545974604,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089140606462452,0.0
7.403983721103568e-09,0.031364537366544355,0.0,1.0220405370927862e-281,1.1404796640835994e-59,1.5531545374867969e-37,3.501361211714898e-56,0.0,0.17157949970512879,0.0
0.0,0.0,0.0,0.0,0.06824125319048253,0.0,0.04419862622298311,0.0,0.05233916714432047,0.0
0.0,0.09406121100638798,3.5038422551898244e-30,3.669619615700096e-81,1.9911738581657953e-31,0.015149821759251067,5.0577558091171074e-18,0.03849709835278522,0.0,4.2006173475546864e-07
0.05598486039074887,0.0,0.0,0.0,0.0,0.0,0.0,0.05537966674651366,0.016777541036640215,0.0
0.0,0.03068560947929909,0.0,0.0,0.0,0.08869220424705886,5.2442910910747146e-17,0.0,0.02600848388696402,1.2791045199474107e-23
0.0,3.2619375899670627e-22,0.0,0.0,1.0638272692194947e-44,3.775130843902996e-08,0.222785365077821,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.156507535763831e-37,0.0,0.0,0.0,0.020127436676817493,0.15799105607740274
0.0,0.0,0.0,1.3491950932122404e-42,0.0,2.2329342581643003e-48,3.255643882674822e-30,1.9910424341060778e-35,0.14049616581961896,8.31358666127477e-31
0.0,0.0,0.03247057776131566,0.0,0.028696217898383967,0.16664299761042112,0.0,0.0,1.4791107988369528e-25,0.030300587038283963
0.0,6.26902588555785e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.06303452041792443,0.0
0.0,0.0,0.20748040292576403,5.306226602163258e-05,1.0055034704775637e-17,0.0,0.0,8.831741725523153e-29,0.04077279233372229,1.896363164534717e-202
0.0,0.013431497454944574,0.0,0.0,0.0,0.03804621559741071,6.976997659311028e-39,0.006068591404857551,0.0993451212227775,0.0
0.0,0.0,0.0,0.0,0.0,0.04033978691608749,2.8191888162481354e-31,0.0,0.09476778064713946,0.0
0.0,0.0028847344531424024,2.1272415238060144e-16,1.184621937241315e-64,0.0,9.140709867191053e-46,2.203348930556333e-193,0.18320890806388107,3.149278312642773e-35,0.021903306145464763
0.0,2.709942354384776e-35,0.0,0.0,0.0,0.0,9.25359372054693e-27,0.051892943114460036,0.0536532410439792,0.06739089825551689
0.0,0.02352364929288035,0.0,0.07865645202314295,0.0,1.3246721402423138e-09,0.0,0.026661968953167376,0.02775788068696121,0.0
1.7406248870930803e-11,0.05649521728986022,0.0,0.0,0.0,2.7023128068593865e-88,0.0,0.00031782397614710527,0.10042155028207758,0.0
0.0,0.0,0.0,0.15987106207140073,0.0,1.0821128841023769e-42,0.0,3.802912070616851e-34,0.0,6.474368458345031e-45
0.0,4.306314286609204e-34,0.0,0.0,0.0,0.0,0.15660436364236827,0.0,0.032692362557475756,0.0
0.0,5.585482476170048e-20,0.0,0.039719588901869066,0.0,0.0,0.0,6.22841413078984e-06,0.109210736638869,0.0
0.0,0.0,0.0,4.481106628861956e-16,0.0,0.0,5.134847501891636e-38,0.0,0.07068923022641992,0.09292755444887428
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03674419148041972,0.05390682178571387,0.0
1.9200904196120423e-11,0.03020522621799927,0.0,0.0,0.0,0.0,0.0,0.07795007062825185,0.0,0.0
2.314537221423953e-17,1.2131176777436748e-34,0.0,0.0,0.0,0.0,0.0,0.11422555190698723,0.0,1.0811643824476182e-42
0.0,0.0,0.0,0.08191960602770766,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.5519253729172283e-29,1.5867908899930807e-47,0.0,3.413718791789339e-43,0.0,0.07361609395323165,0.054070788835140056,0.0,0.0
0.0,9.338822034509626e-60,0.0,0.0,0.0,1.5645645638873534e-67,0.0,0.16121895996466498,0.0,0.0
0.0,3.668017885703362e-49,0.0,1.2777873804829964e-88,0.031282969682078464,0.0,2.0336755314480142e-17,0.11979529183644645,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06598626851666377,0.0,0.0
0.0,0.03510811752583949,1.1333735213877745e-30,0.08685494624448212,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.640309779024053e-43,0.0,0.0,0.0,0.0,2.557637199152546e-30,0.0,3.455397562939204e-287,0.14388791703553686
0.0,0.0,0.0,0.0,0.0,0.08693970897498939,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.04694836016111319,0.0,0.0,0.0,1.0297511614062247e-41,0.07262854336822834,0.0
0.0,5.345482815475369e-16,0.0,5.4402778777180136e-30,0.0,6.236938449468557e-36,9.219574793487058e-44,1.3041535977037885e-07,0.14014998643150445,2.7966529137058025e-54
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08847062291803767,0.0
0.0,1.8787766793418155e-18,0.0,0.12582235057920305,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.06820981314450927,1.130061415001274e-09,0.0,0.02738784435854407,0.0,0.045301263745658654,0.021184725941504935,4.7445732896401826e-11,0.04556402567207639
0.0377579525548217,0.05671608382736209,0.043498365103022324,1.1754150550042294e-37,0.061351431688080424,0.0,0.0,1.699627630877501e-67,0.0,5.122200300505545e-241
0.0,1.6882344985305344e-20,2.770454463851103e-31,0.0,0.04244977299320896,0.0,6.5202221439078e-22,1.0595738483178969e-55,0.04824907190360975,0.09275418813981028
0.0,0.022925723071057568,0.0,5.066486931607333e-257,0.11964033338042324,0.0,0.0,0.0,2.9018353378793937e-08,0.0
0.059081629495795006,0.004438984162338146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08219618396120477
0.0,0.0,0.0,0.10204679685645125,0.03564973575947728,0.0,0.0,0.0,0.0,0.0
0.0,0.042761734173110084,0.06171385318977747,0.0,0.013747235732354288,0.0,2.0754497215718384e-26,0.026892847039600626,0.0292778645021796,0.1238929206402569
0.0,0.03603096904517552,0.0,9.805620705910311e-26,1.2650392764072749e-15,0.1163917575673763,0.0,1.2704774149854338e-19,1.5454651308392688e-28,0.0
7.604583604608185e-23,0.0,0.0,2.6100653289871582e-17,0.0,8.390087645051062e-33,0.0,0.1139072430593134,0.0,0.0
0.0,0.01784105262253294,0.0,3.6363672977507324e-66,0.0,0.0,0.0,6.200802043260139e-51,0.0,0.1743147261294297
0.0,0.0,0.0,1.36260492598237e-24,0.0,1.438383390125079e-40,0.0,0.14707300412145444,0.0,0.0
0.0,0.014605156236756945,0.0,0.0,0.0,0.0,0.0,1.9198585028735807e-47,0.0,0.17869264518951455
0.0,0.013590665334421393,0.0,0.02881466077408628,0.0011016240477213278,0.0,0.0,1.786400961013451e-47,0.0,0.1662845242531364
0.0,3.0115208700618327e-21,0.0452044089299754,0.052029367613725876,0.0,9.994722541400001e-21,0.0,3.412862198346424e-19,0.04881978942347658,0.04622794696679989
0.0,0.04135242997778763,0.0,1.3819639977979886e-22,1.3553259813383716e-25,0.05640231843336809,0.0,2.730618734642822e-15,2.17811487246208e-25,0.08401218993028861
0.0,0.06537368540345742,0.0,0.04387092183815135,0.0,5.3166326180112925e-53,0.0,5.65689578844052e-61,2.1581157088987274e-05,0.0
0.0,0.10887190036640264,0.0,4.4930952414193756e-214,1.6434702175523257e-05,0.0,0.0,0.028945385254140896,9.074534293273151e-36,0.0
0.0,0.14381367323971905,0.0,3.0978057882263575e-36,1.6194851224405524e-27,0.0,0.0,2.0991531771445645e-89,0.0,1.8956664507138845e-26
1.440521743904958e-33,0.14407121185602628,0.0,0.0,2.1451857052731553e-42,0.0,3.5392665883695065e-41,0.0007416597535650217,0.020636174102658715,7.510422781831173e-38
0.0,0.1073735499252714,0.04389200013485877,3.0746716045271845e-25,2.7930394462489885e-38,0.0,7.307346892432946e-287,7.178476889790827e-84,0.0,2.187712011249801e-30
0.0,0.14339472478556822,0.0,1.5914638442925933e-221,8.81941669843681e-42,1.5688789935527288e-228,5.963357638368061e-36,7.445970269717162e-05,3.2142304421509916e-43,0.0
0.0,0.09311949519354859,2.096878839747354e-304,0.06756070130415555,1.901962769198648e-42,1.3653636092509925e-19,0.007040286281303294,0.03538998180567651,2.5859342556146715e-22,7.253721293651215e-28
0.0,0.14330265232766506,3.7978520454996767e-34,5.471971290319311e-221,3.3508046906791993e-21,0.0,0.0,3.3467547205404484e-90,1.1026922797357502e-42,1.066841485913391e-36
0.0,0.07604878016286803,0.055828913934880854,0.0,0.0,0.0,0.0,1.8219978886515794e-73,0.0,0.0
4.492079186761343e-37,0.16733164432582806,3.441812781145933e-38,0.019118165408375482,3.7610040011956694e-58,5.79497105656935e-24,1.5588570736091037e-239,1.182310914237123e-16,1.3788083565256408e-07,1.350769573488361e-05
0.0,0.10461013758185553,0.0,6.967550035511698e-78,1.259562500703818e-38,8.462965751213898e-64,0.06927483717191354,4.1737238591571265e-59,0.01989229627980315,4.420768060957356e-34
0.0,4.75798775596101e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16567816221924145
0.0,0.13294878890570627,0.0,2.649306680533072e-75,0.0,3.217916623811546e-61,1.8868564103703047e-62,4.5885534024659574e-36,2.1546430653247513e-23,0.0
0.0,0.10934778510054526,0.0,0.0,1.347240916812202e-46,0.0,1.1549604240031737e-29,5.133767491913224e-82,0.026796270843049832,0.0
0.0,0.10962578685332332,0.0,0.0,0.0,1.2735236625591935e-41,8.360029442350545e-29,0.0,1.7628059879113049e-15,0.0
0.0,0.052385702374442525,0.0,2.0580758154697557e-64,0.11726819633964704,0.026936900105110458,9.50834874247619e-37,1.2328359389413933e-45,6.953514998187945e-35,0.0
0.0,0.08268295331461807,0.0,1.8731376805000725e-29,0.037312483946129515,2.5544037267867686e-98,0.0,0.0,3.1677697517902125e-44,8.002224753455893e-41
0.0,0.03961765603930269,0.0,1.0343833719015822e-30,0.05374802134935689,0.031669996158519,0.0,0.025607823834413502,0.0,0.05288902578149055
0.0,1.484886418667112e-33,1.1502474920981252e-29,8.479007944179705e-48,4.1426919349106175e-44,0.1977006802542249,1.961473705853653e-286,0.0,0.0,6.459731235138856e-63
0.0,9.421442183342105e-20,0.0,2.9072462578632213e-20,5.291418543741432e-19,0.0,5.795669824607137e-229,7.92866766999377e-40,0.19733464301944084,1.1535841640267005e-20
0.0,3.1362228540674746e-41,0.0,0.020950338611261502,7.8592558206229e-25,2.8367128163920304e-87,0.0,0.0,0.15991272265967685,0.0
0.0,0.07643759387690542,0.0,8.73321512004315e-25,0.03163141042069062,0.0,1.9543915009126966e-34,0.0,0.09344759532974213,6.650313309869973e-25
0.0,5.983522799433648e-40,0.0,0.021269158870321134,3.762211990367615e-05,0.02750199686456888,0.0,1.1595188626876048e-26,0.16933200264865111,2.092864506073129e-104
0.0,6.400871414120679e-21,0.0,5.395228584956055e-79,0.0,0.05489024946688342,1.0748942954926566e-47,3.2317079644161415e-60,0.169958791385529,0.0
0.0,0.08439729244213355,0.0,0.025805673279257924,2.3728244699597224e-09,1.8775468545540762e-20,0.02506744200336177,6.238092950206444e-20,0.06238771828237903,0.0
0.0,0.04984878058628017,0.0,0.02091775372572477,4.709968229053969e-15,1.5972992645784087e-14,1.065026972998296e-11,0.0,0.09170107414126286,0.0
0.0,0.07545802991701352,0.0,0.02295183044564507,0.0463626601499669,8.954230013391592e-34,1.8718882120544803e-234,0.0,0.034320223264013336,0.02603125693503775
0.0,0.13176208199582867,0.03843664296829997,1.9322411011200463e-287,3.2542454758037177e-48,1.5757257302510465e-28,1.945961057199135e-49,1.2851556845877497e-89,5.0866763303543485e-26,0.0
0.0,0.10349988713381628,5.676972578320512e-30,5.296929609959868e-43,0.0,0.0,0.0,6.283469620663411e-165,1.2902657436366955e-38,0.09225832313386009
0.0,0.1452020636286269,0.0,0.0,0.0,0.0,7.30387798358766e-27,5.259043694089775e-33,3.1773431029420885e-33,1.3874497807832013e-40
0.0,1.6055682900086414e-40,0.0,1.1656686455239598e-53,0.0,0.0,0.0,0.0,0.0,0.20271225596206793
0.0,0.1265457576914165,0.0,5.901985908977328e-47,0.0,1.0057131446048787e-90,1.5178536916028939e-41,0.0,0.05318826560491362,5.902114000096455e-22
0.0,0.0961005812213885,8.335888234082895e-31,0.03258072592408822,0.0,6.7731727608520294e-62,0.030899159623866433,3.3403601096346243e-57,1.482555553573305e-46,0.041952520101433945
0.0,0.12824641614996293,0.0,0.02308206547471975,0.0,3.092479249848075e-184,2.658289339976875e-35,0.0,9.962943191557301e-09,7.43444476684964e-44
0.0,0.08326470392272478,0.0,1.0091627974980399e-34,0.0,0.0,0.0,1.1959703558246272e-78,0.0,0.07515096059898789
