topic_1_weights,topic_1_words,topic_2_weights,topic_2_words,topic_3_weights,topic_3_words,topic_4_weights,topic_4_words,topic_5_weights,topic_5_words,topic_6_weights,topic_6_words,topic_7_weights,topic_7_words,topic_8_weights,topic_8_words,topic_9_weights,topic_9_words,topic_10_weights,topic_10_words
0.0,atmosphere,0.0,atmosphere,0.0,atmosphere,0.055713765402355175,atmosphere,0.0,atmosphere,0.0,atmosphere,0.03502425130301393,atmosphere,0.0,atmosphere,2.0516760164247746e-12,atmosphere,3.9085795335893716e-13,atmosphere
0.0,atomic,0.0,atomic,0.0,atomic,0.0,atomic,0.0,atomic,0.0,atomic,0.0,atomic,0.07886286750715425,atomic,0.0,atomic,0.0,atomic
0.0,attack,0.0,attack,0.0,attack,0.0,attack,0.0,attack,0.0,attack,0.0,attack,0.0,attack,0.0,attack,0.20939997603494945,attack
0.0,attacks,0.0,attacks,0.0,attacks,0.299924211831922,attacks,0.0,attacks,0.0,attacks,0.0,attacks,0.0,attacks,0.0,attacks,5.0773042250517104e-11,attacks
0.0,attempt,0.054387190581146216,attempt,0.0,attempt,0.0,attempt,0.0,attempt,0.0,attempt,0.0,attempt,0.0,attempt,4.878759149449083e-11,attempt,0.0,attempt
0.0,authorities,0.0,authorities,0.09066878809675316,authorities,0.0,authorities,0.0,authorities,0.0,authorities,1.2023180798292717e-15,authorities,0.0,authorities,0.0,authorities,0.0,authorities
0.0,authority,0.0,authority,0.0,authority,0.0,authority,0.05788266196487453,authority,0.0,authority,0.0,authority,0.0,authority,0.0,authority,0.0,authority
0.0,autism,0.0,autism,0.0,autism,0.0,autism,0.1482369241429124,autism,0.0,autism,0.0,autism,0.0,autism,0.0,autism,0.0,autism
0.10076225666687878,aviator,0.0,aviator,0.0,aviator,0.0,aviator,0.0,aviator,0.0,aviator,0.0,aviator,0.0,aviator,0.0,aviator,0.0,aviator
0.0,away,0.0,away,0.0,away,0.0,away,1.7937762027356522e-12,away,0.0,away,0.11804601558444744,away,0.0,away,0.0,away,0.0,away
0.0,bad,0.0,bad,0.0,bad,0.0,bad,0.0,bad,0.0,bad,4.971334736678534e-06,bad,0.08476250907305868,bad,0.0,bad,0.0,bad
0.0,bangladesh,0.0,bangladesh,0.0,bangladesh,0.051963359108597736,bangladesh,0.0,bangladesh,0.0,bangladesh,0.0,bangladesh,0.0,bangladesh,0.0,bangladesh,0.0,bangladesh
0.0,bankers,0.0,bankers,0.00013704274907248818,bankers,0.031715468606664084,bankers,0.0,bankers,0.0,bankers,0.0,bankers,0.0,bankers,0.04727637898601105,bankers,0.026840211560064702,bankers
0.0,banned,0.06163735351057337,banned,0.0,banned,0.0,banned,0.0,banned,0.0,banned,0.0,banned,0.0,banned,0.0,banned,0.0,banned
0.0,barack,0.0,barack,0.0,barack,0.0,barack,0.0,barack,0.0,barack,0.0,barack,0.11059813873365314,barack,0.0,barack,0.0,barack
0.0,based,9.699474885440418e-06,based,0.0,based,0.0,based,0.03963947746287483,based,0.0358245821345511,based,0.02379818519600182,based,0.04234071595991582,based,9.300765184091102e-12,based,0.0,based
0.0,bce,0.0,bce,0.0,bce,0.0,bce,0.0,bce,0.0,bce,0.0,bce,0.0,bce,0.05196305986681214,bce,0.0,bce
0.0,began,0.0,began,0.0,began,0.0,began,0.0,began,0.0,began,0.04275719576842166,began,0.0,began,0.0,began,0.0235882144935383,began
0.0,beginning,0.0,beginning,0.0,beginning,0.0,beginning,0.0,beginning,0.0,beginning,0.0,beginning,0.02690398235868289,beginning,0.03166791634200243,beginning,3.341701844568375e-13,beginning
0.0,behavior,0.0,behavior,0.0,behavior,0.0,behavior,0.0,behavior,0.0,behavior,0.11017999564503718,behavior,0.0,behavior,0.0,behavior,0.0,behavior
0.0,beings,0.0,beings,0.0,beings,0.0,beings,0.0,beings,0.0,beings,0.05562741060867028,beings,0.0,beings,0.0,beings,0.0,beings
0.0,believe,0.03657762023536891,believe,0.0,believe,0.0,believe,0.0,believe,0.0,believe,0.0,believe,0.0,believe,3.1080064350809833e-11,believe,0.029289170791289496,believe
0.0,bermuda,0.0,bermuda,0.0,bermuda,0.0,bermuda,0.0,bermuda,0.11417864672461325,bermuda,0.0,bermuda,0.0,bermuda,0.0,bermuda,0.0,bermuda
3.6386891317729124,best,0.0,best,0.0,best,0.0,best,0.0,best,0.0,best,0.0,best,0.0,best,0.0,best,0.0,best
0.0,better,0.11063683809385659,better,0.0,better,0.0,better,1.589165979216303e-14,better,0.0,better,0.08847240805281803,better,0.0,better,0.0,better,0.0,better
0.0,bible,0.0,bible,0.0,bible,0.0,bible,0.0,bible,0.0,bible,0.0,bible,0.0,bible,0.0,bible,0.10806942374003552,bible
0.0,biden,0.0,biden,0.0,biden,0.0,biden,0.0,biden,0.0,biden,0.0,biden,0.09454509049352634,biden,0.0,biden,0.0,biden
0.0,big,0.0,big,0.0,big,2.6958057267366984e-12,big,0.0,big,0.0,big,0.0,big,0.0,big,0.1420605968165493,big,0.0,big
0.0,billions,0.0,billions,0.0,billions,0.0,billions,0.0,billions,0.05846597746227244,billions,6.915808914742674e-08,billions,0.0,billions,0.0,billions,0.030305047971468674,billions
0.0,bin,0.0,bin,0.0,bin,0.0472439384985285,bin,0.0,bin,0.0,bin,0.0,bin,0.0,bin,0.0,bin,0.0,bin
0.0,biological,0.02515625102741101,biological,0.0,biological,0.0,biological,0.04824983511666369,biological,0.0,biological,0.0,biological,0.0,biological,0.0,biological,0.04958099202817282,biological
0.0,birth,0.0,birth,0.0,birth,0.0,birth,0.0,birth,0.0,birth,0.0,birth,0.056394247076569634,birth,0.03407727682570787,birth,0.0,birth
0.0,black,0.1495395950649336,black,0.03495899854731874,black,0.0,black,0.2066641002602578,black,0.0,black,0.0,black,0.0,black,0.0,black,0.0,black
0.0,blood,0.0,blood,0.0,blood,0.0,blood,3.938531842202493e-07,blood,0.1147879954490658,blood,0.0,blood,0.0,blood,0.0,blood,0.0,blood
0.0,blue,0.0,blue,0.0,blue,0.0,blue,0.06718731169805728,blue,0.0,blue,0.0,blue,0.0,blue,0.0,blue,0.0,blue
0.08594773278684287,bob,0.0,bob,0.0,bob,0.0,bob,0.0,bob,0.0,bob,0.014443374117166816,bob,0.0,bob,0.0,bob,0.0,bob
0.0,body,0.0,body,0.0,body,0.0,body,0.19067427875365095,body,0.0,body,0.0,body,0.0,body,0.0,body,0.0,body
