topic_1_weights,topic_1_words,topic_2_weights,topic_2_words,topic_3_weights,topic_3_words,topic_4_weights,topic_4_words,topic_5_weights,topic_5_words,topic_6_weights,topic_6_words,topic_7_weights,topic_7_words,topic_8_weights,topic_8_words,topic_9_weights,topic_9_words,topic_10_weights,topic_10_words
0.005915361933708349,alexander,0.0018457353127020678,alexander,-0.0011424814235133159,alexander,0.004255670182612607,alexander,0.012909916189786931,alexander,0.014566596315046124,alexander,0.02097095303745404,alexander,0.0035255822090207996,alexander,-0.0011646822383725563,alexander,-0.014064440306445172,alexander
5.2899570576380505e-05,alien,0.015023604134851137,alien,-0.0062442625376942585,alien,-0.006299560645290945,alien,0.019657120517635376,alien,0.00881036261156505,alien,-0.0004934109372435294,alien,-0.008026408333926604,alien,-0.0038052215513873023,alien,0.0027542766745084998,alien
9.54864622636528e-06,aliens,0.019307509974624177,aliens,-0.0064270200553524755,aliens,0.001274669030874116,aliens,0.00982917011727401,aliens,0.03325516574609228,aliens,-4.569106984123172e-05,aliens,0.019827490630265298,aliens,0.015036241048151778,aliens,0.013552563148902162,aliens
4.891094370203863e-05,alive,0.0068178701588050014,alive,-0.002385081792385381,alive,5.578864943736492e-05,alive,0.011348221706883396,alive,-0.0015768369322124596,alive,-0.009024390292443608,alive,-0.005318816118770687,alive,0.012122048662714416,alive,-0.009286086581616636,alive
3.2468440647706807e-06,allowed,0.004219624778653961,allowed,-0.0016454380836224412,allowed,-0.0038763199984865986,allowed,0.0004521481910219122,allowed,0.0005634316535673001,allowed,0.0008158514655602166,allowed,-0.00019490027843122932,allowed,-0.0029308304433873925,allowed,-0.003168634835513388,allowed
7.95045637075142e-05,america,0.0064826960634843,america,-0.0015217611097553688,america,-0.003218134328471885,america,0.001799733197675417,america,0.00207643458670489,america,0.00027496046811318736,america,0.018538561066052513,america,0.004794798082359399,america,0.0005742167462339799,america
0.00023033098687162145,american,0.07290231739576278,american,-0.010130396890211795,american,-0.025411930770673632,american,-0.014254628716819838,american,-0.0028261195839309615,american,0.005341414607191449,american,0.05259990914136835,american,-0.00709462894780327,american,-0.024129930519642753,american
4.768501495453324e-05,americans,0.2376493531862892,americans,0.7529962491826432,americans,-0.049874223268242646,americans,-0.043194500663971715,americans,0.010527377958718132,americans,0.04905810705967377,americans,-0.010764859460408817,americans,0.001175223859454713,americans,0.016771230305950315,americans
1.6175759632576657e-06,ancient,0.005825817391071105,ancient,-0.0027754013738126365,ancient,-0.00664638025960976,ancient,0.002923277169847531,ancient,0.0008045603113217676,ancient,-0.0006589502435514046,ancient,-0.012103193445830005,ancient,0.018686402123509006,ancient,0.0034430257497107867,ancient
1.4189120731302973e-06,animal,0.0038698089738416104,animal,-5.886073449702523e-05,animal,1.5846537889703765e-06,animal,0.0020432342258712454,animal,0.0010835305976187575,animal,-0.0005462047180939702,animal,0.00032899803453191026,animal,0.0017504407236909477,animal,0.001972687627118486,animal
1.7033974206258542e-05,animals,0.016590662347277272,animals,-0.005610912535881511,animals,0.0093265753831086,animals,0.005191093820040546,animals,0.00038840601960427984,animals,-0.0073751109181667135,animals,0.004208581028811132,animals,0.004387259473613005,animals,-0.025552355339102356,animals
