top_topic_name_1,top_topic_weight_1,top_topic_name_2,top_topic_weight_2,top_topic_name_3,top_topic_weight_3
topic_9,99.92226608194551,topic_2,0.07773391805450432,topic_4,3.690530475705633e-23
topic_6,99.92598063970019,topic_7,0.07401936029982112,topic_1,0.0
topic_5,48.94923048123685,topic_6,44.91446498421663,topic_7,6.1363039309898815
topic_10,77.85079238302816,topic_5,22.149207609698724,topic_9,7.273106751698301e-09
topic_9,49.30540447937113,topic_2,36.936315397491406,topic_5,13.758278351802753
topic_5,99.99999815809429,topic_10,1.8132362658935046e-06,topic_9,2.8669441599783234e-08
topic_10,40.466777630225366,topic_4,39.06857039795429,topic_5,20.459918059256598
topic_9,99.99999999493681,topic_2,5.063193982193884e-09,topic_1,0.0
topic_2,99.99999999999996,topic_8,5.4000148301366956e-14,topic_7,1.2219865108407755e-17
topic_6,56.32901308220749,topic_2,39.448813448407314,topic_10,4.222173469385205
topic_9,99.98904547145808,topic_4,0.010954528541859155,topic_2,5.712582501996127e-14
topic_9,100.0,topic_2,9.111852715769451e-19,topic_4,1.0748854285971916e-21
topic_4,63.80033936831466,topic_2,33.5651889347223,topic_9,2.634471696963043
topic_9,99.99999999999997,topic_2,2.903133675217558e-14,topic_5,9.371031362844007e-18
topic_9,99.99999910538615,topic_7,8.946063206903219e-07,topic_2,7.529723870110492e-12
topic_3,77.32256072589861,topic_4,13.190561364145713,topic_2,9.486877909947578
topic_9,99.99984854492655,topic_3,0.0001514481725126152,topic_8,5.649982689901298e-09
topic_7,73.45214153853944,topic_2,13.562806297262988,topic_9,12.985052164091433
topic_4,59.65441890015612,topic_9,40.345534170101715,topic_8,4.364961560071925e-05
topic_9,99.99999999999969,topic_2,3.119741782083923e-13,topic_6,5.1853328874902185e-164
topic_7,99.99999963841131,topic_6,3.615886980800891e-07,topic_3,3.4495479450202285e-19
topic_6,52.52960307927375,topic_10,30.866342539238882,topic_9,16.603077245951436
topic_6,52.99765996042874,topic_10,47.00234003957126,topic_1,0.0
topic_9,64.13228373784995,topic_6,23.159326540226154,topic_4,12.708389721919596
topic_3,47.27840858593375,topic_6,32.25098845981373,topic_9,20.470602954136584
topic_10,99.99988146451271,topic_9,0.00011853543688034556,topic_5,5.0397348460062285e-11
topic_9,64.90649819564145,topic_5,35.093501804357054,topic_10,1.5069911754901983e-12
topic_9,100.0,topic_1,0.0,topic_2,0.0
topic_1,,topic_2,,topic_3,
topic_6,99.92598063970019,topic_7,0.07401936029982112,topic_1,0.0
topic_2,82.7767877451473,topic_4,17.22137067402443,topic_9,0.0018415808282842294
topic_8,90.9200460773154,topic_2,9.0799539226846,topic_1,0.0
topic_6,99.99600221064402,topic_2,0.003997789355953327,topic_9,2.329520941398337e-14
topic_8,61.043058492288885,topic_6,38.956941507706084,topic_4,3.652334990367074e-12
topic_10,60.92527635437052,topic_8,28.80924464983124,topic_2,10.265478995798244
topic_9,99.99999974058422,topic_6,2.5941578313128813e-07,topic_5,5.737339950672125e-17
topic_10,81.91401866909297,topic_2,18.085981330907043,topic_8,2.6053642282577787e-18
topic_2,99.99999999999879,topic_3,1.2086420666838773e-12,topic_8,7.355552528973816e-31
topic_2,99.99999748585198,topic_5,2.5141479933071385e-06,topic_4,3.026810957214002e-14
topic_2,99.99999997387071,topic_9,2.6129278035709967e-08,topic_8,2.8895284378828175e-33
topic_8,49.129736118881475,topic_9,35.796658706336146,topic_2,15.073605174782378
topic_2,100.0,topic_8,1.2441387496045352e-33,topic_5,9.898053472635614e-131
topic_9,99.99999999974553,topic_2,2.29690711718766e-10,topic_4,2.479101158557909e-11
topic_2,99.99790993368293,topic_9,0.0020900663170564646,topic_10,2.7036036881841216e-18
topic_6,100.0,topic_1,0.0,topic_2,0.0
topic_5,99.99999999999693,topic_9,3.0657068829965687e-12,topic_3,8.667369625056245e-46
topic_5,99.99889312894514,topic_2,0.0011068710548498223,topic_3,1.4751082706460494e-45
topic_5,40.49971233930728,topic_1,28.44007066006214,topic_6,18.143245946787758
topic_8,50.458261707101734,topic_4,31.434301854804897,topic_7,18.10743469688091
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_7,69.7997781152573,topic_10,30.200221884742714,topic_1,0.0
topic_5,100.0,topic_9,1.409163156483685e-104,topic_1,0.0
topic_6,57.78671911407405,topic_7,42.213279626162006,topic_2,1.1948831939609575e-06
topic_10,68.17237143871704,topic_8,31.82762856128297,topic_9,7.071325457917853e-291
topic_5,99.99914083162469,topic_9,0.0008591683753271357,topic_1,0.0
topic_7,92.59346219521858,topic_8,7.406537804781427,topic_6,3.3489660865036417e-17
topic_5,99.99999992795968,topic_4,7.166704227013613e-08,topic_3,3.73283725336066e-10
topic_7,99.3969247305252,topic_6,0.6026157875980449,topic_3,0.00045937225696123586
topic_8,59.07722887204092,topic_7,40.922770950934044,topic_2,1.6357598328092306e-07
topic_6,55.13285276430318,topic_7,44.86714723569683,topic_8,1.4719496807911315e-192
topic_7,60.944952995125334,topic_4,16.112794434863495,topic_8,12.184608868061439
topic_9,86.7965562348826,topic_3,13.202308009217273,topic_8,0.0011357556273908092
topic_5,84.21279238647281,topic_7,15.787207613360628,topic_9,1.6300741956432723e-10
topic_5,99.99999999999993,topic_7,5.638552295574974e-14,topic_10,6.427632363004189e-16
topic_6,62.83539875784485,topic_7,37.16460124215516,topic_8,2.2127699464195575e-17
topic_6,99.99999999998289,topic_7,1.0388364055007997e-11,topic_9,6.725617497774019e-12
topic_9,61.90469292517247,topic_2,38.09500926839808,topic_10,0.0002956225618237171
topic_8,99.99999999993183,topic_6,6.756177928676759e-11,topic_9,5.886581987647749e-13
topic_7,99.566901374216,topic_6,0.3793712395791431,topic_4,0.05372738620423085
topic_7,100.0,topic_3,9.89827744810571e-23,topic_1,0.0
topic_7,84.90903461214263,topic_6,15.090965387857372,topic_1,0.0
topic_5,43.05449721279629,topic_10,31.436584461788545,topic_6,19.07067841146577
topic_7,99.99999999999999,topic_1,0.0,topic_2,0.0
topic_10,100.0,topic_1,0.0,topic_2,0.0
topic_9,99.99999893218907,topic_5,1.0678109350477497e-06,topic_7,4.7476779377669885e-17
topic_7,62.33281408212106,topic_8,37.667185917878925,topic_1,0.0
topic_7,44.09108630305335,topic_8,33.36565892325052,topic_10,22.543254773696027
topic_5,64.29292341697864,topic_8,32.901066930171716,topic_10,2.8060068673575915
topic_5,99.99999999999949,topic_3,4.958648474516335e-13,topic_1,0.0
topic_7,94.4810709117468,topic_9,5.518929088253204,topic_1,0.0
topic_10,77.48436609243018,topic_2,22.515633907569825,topic_5,6.448594355187799e-197
topic_6,51.28883493428318,topic_7,48.71116506571681,topic_1,0.0
topic_7,59.43775369312358,topic_6,40.56224630687641,topic_1,0.0
topic_7,99.99999999998812,topic_8,1.187221503515518e-11,topic_9,3.2449105181024594e-15
topic_7,99.99705434185962,topic_6,0.002945658140372317,topic_1,0.0
topic_7,99.99999932254487,topic_6,6.774551239785392e-07,topic_1,0.0
topic_10,60.871005518417704,topic_7,20.614666405833713,topic_3,12.807655267515804
topic_10,99.99999999783634,topic_5,2.147929910768873e-09,topic_7,1.538712216634862e-11
topic_5,40.3933439288549,topic_9,34.109366157931305,topic_2,25.497287931798038
topic_6,99.92598063970019,topic_7,0.07401936029982112,topic_1,0.0
topic_7,100.0,topic_3,5.011513784342072e-20,topic_1,0.0
topic_7,99.99999999999999,topic_1,0.0,topic_2,0.0
topic_9,73.94318729372138,topic_7,26.030237462538366,topic_10,0.026575243740274437
topic_8,99.999999996825,topic_6,2.9149073323516494e-09,topic_2,2.1299212809839398e-10
topic_8,87.05252612830043,topic_1,12.947466885409442,topic_2,6.916887459118938e-06
topic_8,99.99999992862183,topic_9,7.1378087009541e-08,topic_1,9.911971234982109e-14
topic_9,99.99892318578902,topic_8,0.0010768142109830003,topic_6,2.1564001802319113e-16
topic_9,99.999998817438,topic_6,1.0635157539381095e-06,topic_3,1.1904613306552684e-07
topic_5,66.30745030695678,topic_9,33.69254969304323,topic_10,7.18197736606912e-15
topic_9,40.25617687684447,topic_8,32.66056765308167,topic_4,15.37691227755017
topic_8,99.99999999996976,topic_7,3.017446856523359e-11,topic_9,6.213932649064516e-14
topic_8,65.91207085848708,topic_9,34.0879291018954,topic_3,3.9617514496910325e-08
topic_8,55.71157396882317,topic_9,44.28842603117683,topic_1,0.0
topic_2,69.04914959409349,topic_9,30.950742854376504,topic_6,0.00010754965559297652
topic_2,99.9999890256405,topic_8,8.45872993670427e-06,topic_9,2.515629562641523e-06
topic_8,72.6763065606719,topic_6,27.323687731727503,topic_2,5.707569176118411e-06
topic_9,99.99999999803522,topic_8,1.961783481416569e-09,topic_10,2.7777040223775592e-12
topic_8,88.84793826252675,topic_1,11.152059580224973,topic_2,1.9015662700760875e-06
topic_2,98.77176093003982,topic_9,1.2280525002797646,topic_8,0.00011069139796258057
topic_8,56.15689523715871,topic_10,33.85157707789577,topic_9,8.372312716939255
topic_8,100.00000000000001,topic_9,2.3124822412597816e-26,topic_1,0.0
topic_8,83.42643003198312,topic_10,16.573566153134802,topic_3,3.8092972027053196e-06
topic_8,85.31025595751863,topic_3,14.688648639643826,topic_6,0.0010954028375400665
topic_8,41.84159670084874,topic_9,39.24031173493193,topic_2,18.918091564219324
topic_9,99.99999203875309,topic_8,6.9695875334143615e-06,topic_7,9.916593653012422e-07
topic_9,43.33823683740279,topic_8,35.04149526227378,topic_5,21.620205284898486
topic_9,66.71517109522786,topic_10,33.2848286049364,topic_8,2.957755743636748e-07
topic_9,50.32095627794576,topic_8,49.679034990204705,topic_6,8.731849534864808e-06
topic_9,77.02695042125045,topic_4,22.973049531302422,topic_8,4.7447119378458585e-08
topic_9,69.88319402107261,topic_8,30.116805978927395,topic_2,1.2576674639149772e-18
topic_8,100.0,topic_1,0.0,topic_2,0.0
topic_6,99.99999999999949,topic_4,5.090039841516249e-13,topic_2,2.784711066746715e-20
topic_8,84.68178558589764,topic_5,15.223059232031027,topic_2,0.09515503735282933
topic_9,48.3694683965013,topic_8,37.88759265844388,topic_7,13.74293894505482
topic_8,68.5818602642625,topic_9,31.418139735704386,topic_7,1.820095322656985e-11
topic_8,99.99999995792425,topic_3,4.2075656082591974e-08,topic_2,1.0443888722357806e-13
topic_9,99.89027037467844,topic_8,0.1079254421672139,topic_1,0.0018041831517114299
topic_9,97.75831538185855,topic_3,2.2340158778841475,topic_8,0.007668706086193137
topic_9,99.99999200868764,topic_7,7.991227986850978e-06,topic_4,8.346164721324514e-11
topic_8,86.9364766882943,topic_6,13.063523311697931,topic_2,7.765490425327458e-12
topic_7,99.99999999329118,topic_6,6.708818573089832e-09,topic_9,1.1009712843102947e-19
topic_8,99.99983401996192,topic_9,0.0001655139384671162,topic_2,4.1394763056597985e-07
topic_2,51.729091112004255,topic_4,48.27090888799576,topic_5,2.048163339516613e-203
topic_8,99.9999999999932,topic_9,6.809221487388613e-12,topic_2,1.0942134470359532e-15
topic_8,99.99661086443045,topic_6,0.0033891331449540426,topic_2,2.4245930488630294e-09
topic_8,63.81140990628773,topic_4,23.82900596540196,topic_6,12.3595841283103
topic_9,99.9999999999989,topic_2,1.0894842517020868e-12,topic_8,2.0443966301874324e-23
topic_7,99.95934642109877,topic_3,0.040652042409094556,topic_9,1.5364921449869733e-06
topic_4,99.99996515867586,topic_6,3.4841324143702596e-05,topic_3,1.6363402218659962e-18
topic_2,85.52933983033928,topic_9,14.470659694324095,topic_8,4.7533085518137065e-07
topic_8,77.09240196281031,topic_1,22.834280229023012,topic_4,0.07319885324753156
topic_8,74.86394477708545,topic_6,25.13001991364615,topic_2,0.006035309268392916
topic_2,99.99999399158796,topic_4,5.9334665651191875e-06,topic_8,6.066210013124248e-08
topic_2,39.40404798540069,topic_4,39.17673633712043,topic_1,21.410635587706548
topic_2,29.018855571085545,topic_7,28.686275350569133,topic_3,22.310246492803866
topic_8,99.9915028544154,topic_9,0.00849714554293473,topic_10,4.164893213472991e-11
topic_3,99.99996970988127,topic_4,3.028677720658068e-05,topic_8,3.3415194508007614e-09
topic_6,42.5839772164177,topic_7,35.80851268363871,topic_8,21.542331176559486
topic_8,99.99999997346664,topic_10,1.609468328726236e-08,topic_3,1.0204910645312275e-08
topic_8,99.99999990337774,topic_2,9.662225606985706e-08,topic_4,1.3968386938659212e-16
topic_2,73.145846943248,topic_10,14.475847109211669,topic_9,12.378305945972595
topic_2,53.07084999210803,topic_9,46.92914938330631,topic_8,6.245856557282955e-07
topic_3,27.691796953436857,topic_9,25.605287767126132,topic_2,17.173687028368313
topic_9,63.13019409347029,topic_8,36.8696192377386,topic_7,0.00011477204585267497
topic_3,41.14250689354436,topic_9,35.67363811388733,topic_2,20.10516832827518
topic_2,40.36461753887538,topic_9,24.363497973756694,topic_7,23.618975205208706
topic_9,37.465399742179564,topic_8,27.98844829555837,topic_4,19.311119316691403
topic_9,52.9412782460805,topic_6,24.68983579297953,topic_8,22.368885960928942
topic_4,99.99966600538505,topic_3,0.0003339946149304869,topic_1,0.0
topic_7,99.99999871150335,topic_8,1.288479902109957e-06,topic_9,1.6745699095771843e-11
topic_8,100.0,topic_3,4.7402868844614034e-17,topic_9,3.6892872232161006e-22
topic_9,100.0,topic_1,0.0,topic_2,0.0
topic_9,99.99994773476067,topic_8,5.226523933226986e-05,topic_2,1.217848898529073e-14
topic_2,99.75552887354377,topic_8,0.24440793288660909,topic_7,6.306370049601885e-05
topic_8,90.18277496182633,topic_10,9.817220745265875,topic_9,4.292907791772646e-06
topic_4,64.79744223458547,topic_2,25.982353385516465,topic_8,9.22020425562548
topic_8,92.91993065652193,topic_4,7.080069343147673,topic_9,3.3039759389152065e-10
topic_10,51.39975150759924,topic_8,48.59995449973116,topic_9,0.00027054788149307693
topic_9,70.16621385418642,topic_4,29.829935903978974,topic_7,0.0038502418083372287
topic_9,45.30860938411771,topic_8,36.492564190867164,topic_5,18.198826424435683
topic_8,99.55341816351924,topic_7,0.4449036713059547,topic_9,0.0016781635042601491
topic_9,81.17329455814794,topic_6,18.802733492243682,topic_8,0.02397189431138883
topic_8,100.0,topic_2,4.636872845476968e-22,topic_9,1.1262896032868819e-23
topic_8,66.28472982696414,topic_9,33.715167963591675,topic_10,0.0001022094112245414
topic_8,64.44805330948661,topic_6,35.55194669051338,topic_7,7.264575245977626e-21
topic_10,99.92686317275059,topic_4,0.0731368258996929,topic_9,1.000049293731397e-09
topic_8,50.19125311825568,topic_5,29.446550911570238,topic_7,20.362195970173993
topic_8,99.99999998756527,topic_9,1.2434729389189623e-08,topic_2,1.9668114102555746e-18
topic_9,99.99999999987915,topic_4,1.20097029373414e-10,topic_2,7.568480635426598e-13
topic_4,64.79744223458547,topic_2,25.982353385516465,topic_8,9.22020425562548
topic_8,74.09300851164315,topic_7,25.906991488356855,topic_9,4.203552318991502e-21
topic_8,99.94086122920355,topic_2,0.0591387707941278,topic_3,2.307733829948118e-12
topic_8,99.99999974193466,topic_9,2.5806533349768823e-07,topic_2,4.368578280985325e-18
topic_8,87.11328464820288,topic_2,12.886693816877473,topic_9,2.153491913299008e-05
topic_8,63.18673669615073,topic_3,36.81325486191041,topic_2,8.441938717529231e-06
topic_7,100.0,topic_9,2.3750721578881485e-15,topic_10,1.5054582455790374e-17
topic_9,40.67086077531187,topic_10,34.78237339505131,topic_7,24.546765829636772
topic_9,68.59086077657211,topic_5,17.007540797379825,topic_2,10.976567800888251
topic_8,99.16825638247806,topic_2,0.8272744548237952,topic_7,0.004469162698147823
topic_8,66.86581168389553,topic_7,33.13418831610447,topic_1,0.0
topic_9,31.449635975147444,topic_3,28.867156874041488,topic_10,21.95884615011324
topic_9,28.952279858673226,topic_2,16.29437580760271,topic_3,15.109139224983121
topic_5,99.97680516356627,topic_1,0.02318307139204217,topic_6,1.1765041700804883e-05
topic_6,100.0,topic_1,0.0,topic_2,0.0
topic_9,56.55480579883007,topic_6,43.4451942006841,topic_4,4.858296988419798e-10
topic_4,60.42994008849235,topic_9,39.57005991150765,topic_2,3.032529661710154e-16
topic_6,100.0,topic_1,0.0,topic_2,0.0
topic_10,100.0,topic_1,0.0,topic_2,0.0
topic_6,100.0,topic_1,0.0,topic_2,0.0
topic_8,100.0,topic_4,3.698737013218884e-17,topic_1,0.0
topic_1,,topic_2,,topic_3,
topic_3,100.0,topic_1,0.0,topic_2,0.0
topic_9,99.99994742343948,topic_10,5.2576560528957864e-05,topic_2,4.9509709486800045e-21
topic_6,100.0,topic_1,0.0,topic_2,0.0
topic_6,56.68373153556694,topic_7,43.31626846443305,topic_3,1.1337592350806783e-19
topic_6,100.0,topic_1,0.0,topic_2,0.0
topic_4,100.0,topic_1,0.0,topic_2,0.0
topic_10,100.0,topic_1,0.0,topic_2,0.0
topic_6,48.08717110566267,topic_7,26.666819825892322,topic_10,24.280739959696206
topic_6,100.0,topic_9,2.3652418152622637e-22,topic_1,0.0
topic_10,100.0,topic_1,0.0,topic_2,0.0
topic_2,99.9999999999999,topic_9,9.763225866063754e-14,topic_6,5.194692833447094e-18
topic_6,67.7970594110827,topic_4,32.20294058891731,topic_1,0.0
topic_6,72.87279949777036,topic_8,27.125858867123675,topic_7,0.0013416351059753822
topic_9,62.22941381567617,topic_10,37.770586184321694,topic_5,2.147842121778815e-12
topic_5,51.67157497925575,topic_6,48.328425020744255,topic_1,0.0
topic_6,100.0,topic_1,0.0,topic_2,0.0
topic_6,100.0,topic_1,0.0,topic_2,0.0
topic_6,100.0,topic_1,0.0,topic_2,0.0
topic_6,100.0,topic_1,0.0,topic_2,0.0
topic_10,100.0,topic_1,0.0,topic_2,0.0
topic_4,70.7591495662378,topic_6,29.240850433762198,topic_1,0.0
topic_6,100.0,topic_1,0.0,topic_2,0.0
topic_6,100.0,topic_1,0.0,topic_2,0.0
topic_6,50.91063787206086,topic_10,49.08932382036483,topic_7,3.830757430213059e-05
topic_6,100.0,topic_7,7.865807420070468e-237,topic_1,0.0
topic_6,100.0,topic_1,0.0,topic_2,0.0
topic_10,81.25617074884666,topic_8,18.74382925115306,topic_9,2.7326483507280556e-13
topic_4,100.0,topic_1,0.0,topic_2,0.0
topic_6,61.12449476253122,topic_8,38.87550523746877,topic_1,0.0
topic_4,100.0,topic_1,0.0,topic_2,0.0
topic_6,100.0,topic_1,0.0,topic_2,0.0
topic_7,99.99999999999999,topic_1,0.0,topic_2,0.0
topic_1,,topic_2,,topic_3,
topic_3,78.22074519315184,topic_5,21.779254806848154,topic_2,1.3134216056594266e-15
topic_6,54.47577270326891,topic_5,45.524227296731105,topic_1,0.0
topic_6,100.0,topic_1,0.0,topic_2,0.0
topic_5,99.99999999999999,topic_4,9.573302938522733e-19,topic_9,3.514116274608769e-154
topic_9,82.59721166113322,topic_2,17.40278833886675,topic_8,4.606106354962994e-14
topic_2,90.11929679426515,topic_9,9.88070320522741,topic_8,5.019886133523863e-10
topic_10,82.54759164452533,topic_2,17.452408355474677,topic_8,2.514040538675956e-18
topic_9,100.0,topic_1,0.0,topic_2,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,56.658797171574676,topic_8,43.341202828425324,topic_2,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_6,2.4590878542121826e-18,topic_2,0.0
topic_1,100.0,topic_10,4.446863867085176e-25,topic_2,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,98.95127240123448,topic_8,1.0487275987552858,topic_2,1.022241648631653e-11
topic_1,99.9999577446079,topic_7,4.2255392102086566e-05,topic_2,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_8,3.1071635125570057e-259,topic_2,0.0
topic_1,99.99999999999754,topic_5,2.463160292206014e-12,topic_6,2.891535397125925e-19
topic_1,99.99716319201308,topic_7,0.002836800015624272,topic_4,7.971315049977477e-09
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,9.407725460817675e-18,topic_3,0.0
topic_8,55.19859803631979,topic_1,44.80140196368023,topic_2,0.0
topic_10,58.27069851233482,topic_1,41.729301487665175,topic_2,0.0
topic_1,99.9996846383386,topic_8,0.0003153616613854006,topic_2,0.0
topic_10,58.27069851233482,topic_1,41.729301487665175,topic_2,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,99.99999999999999,topic_2,7.55831657359813e-15,topic_3,0.0
topic_1,99.99996487513397,topic_8,3.5124866037080656e-05,topic_10,1.0356758841975425e-21
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,99.99986332081433,topic_8,0.0001366791856685887,topic_2,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.00000000000001,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,50.49693678248869,topic_10,49.5029125438652,topic_9,0.0001506736460993759
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,99.99999999999997,topic_8,2.4636826390202297e-14,topic_5,1.51363586578484e-20
topic_1,99.99999999999991,topic_2,9.489283255397971e-14,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_10,58.27069851233482,topic_1,41.729301487665175,topic_2,0.0
topic_1,99.89363811994183,topic_8,0.10535164177744685,topic_3,0.001010197420759491
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_10,58.27069851233482,topic_1,41.729301487665175,topic_2,0.0
topic_1,98.08171426472136,topic_3,1.9182857352658236,topic_8,1.282371820329754e-11
topic_1,99.99999999999858,topic_9,1.4198068018360852e-12,topic_2,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_8,1.2704467328311476e-258,topic_2,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_10,61.358802283700925,topic_1,38.64119771629908,topic_2,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_7,2.3101233176660616e-184,topic_2,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,99.99999999999912,topic_9,8.741397034536852e-13,topic_2,8.075361334121323e-234
topic_1,99.4178909468453,topic_5,0.5821090531516181,topic_8,3.0754668030578825e-12
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,79.57976184486645,topic_5,20.420160868409994,topic_2,7.728672355906358e-05
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,66.88087469311873,topic_4,33.119125306881266,topic_2,0.0
topic_10,58.27069851233482,topic_1,41.729301487665175,topic_2,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_10,58.27069851233482,topic_1,41.729301487665175,topic_2,0.0
topic_1,100.0,topic_9,4.679019480014215e-16,topic_2,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,99.99956768776646,topic_9,0.00043231223354126084,topic_4,7.986940971831917e-133
topic_1,50.992769940155775,topic_10,49.00723005984423,topic_2,0.0
topic_1,99.99999999671329,topic_8,3.286719168363949e-09,topic_2,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_10,75.23648056830822,topic_1,24.763519431691787,topic_6,2.2605842179554332e-261
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_10,3.3714542811609424e-17,topic_2,0.0
topic_1,100.00000000000001,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,2.55936929400543e-22,topic_3,0.0
topic_1,99.99999999999999,topic_2,7.55831657359813e-15,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,99.99999999999999,topic_2,7.55831657359813e-15,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,99.99999997385738,topic_4,2.614261778343539e-08,topic_2,7.129483883019507e-17
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_9,1.223411582407719e-20,topic_2,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_6,8.217629340702092e-20,topic_2,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_9,1.4868893700673827e-20,topic_2,0.0
topic_1,99.97096357604254,topic_3,0.029036423957469058,topic_8,8.643545917318675e-19
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_10,100.0,topic_5,8.608676259828705e-79,topic_1,0.0
topic_5,100.0,topic_4,1.036330693739298e-21,topic_2,1.3249636676396613e-84
topic_5,100.0,topic_4,7.243394259350852e-23,topic_10,1.7347263353188808e-26
topic_7,53.745767461302115,topic_5,46.254232538697885,topic_1,0.0
topic_2,37.926499032830314,topic_9,33.569396456522355,topic_10,28.50410451064733
topic_5,53.53160852746118,topic_3,46.46839147253851,topic_4,3.1471048288420097e-13
topic_9,99.99940678321413,topic_10,0.0004257855330921617,topic_5,0.00016624010130535794
topic_5,100.0,topic_4,2.716136428351361e-19,topic_3,2.1979714615496268e-240
topic_5,99.99999999999909,topic_2,8.99685148329516e-13,topic_7,6.813639142072887e-16
topic_10,100.0,topic_6,2.8007561349056465e-26,topic_1,0.0
topic_5,73.08388732144938,topic_7,15.826774348231256,topic_4,11.089338330319352
topic_5,97.93990373878793,topic_3,2.059954080355495,topic_6,0.00014218085657454998
topic_5,99.9920738731869,topic_10,0.00792612681311222,topic_4,7.686823155873085e-20
topic_4,39.517090554411865,topic_5,37.34976613913282,topic_9,23.133143306455317
