index,top_topic_name_1,top_topic_weight_1,top_topic_name_2,top_topic_weight_2,top_topic_name_3,top_topic_weight_3
293,topic_2,35.26075005075591,topic_9,28.693260199579314,topic_4,25.408473385236732
294,topic_4,38.4182268939761,topic_2,30.050330007363556,topic_8,13.672411408170973
295,topic_2,59.73063869527498,topic_9,27.94415522574296,topic_4,12.207774639834097
296,topic_2,44.42857623735055,topic_9,25.002660107579146,topic_8,16.76905174124335
297,topic_8,35.36148487853669,topic_9,24.07324433858023,topic_4,17.63537435446435
298,topic_9,54.20486561435951,topic_4,45.79513438564047,topic_1,0.0
299,topic_8,28.714609049247038,topic_4,25.69170268405294,topic_2,21.882135678495146
300,topic_9,100.0,topic_1,0.0,topic_2,0.0
301,topic_2,77.59900119092072,topic_3,11.364571582602242,topic_4,5.821105945675291
302,topic_2,36.61678974950563,topic_8,24.687316136892303,topic_4,20.421558468258436
303,topic_8,42.274137286750765,topic_5,36.25229748669184,topic_2,11.511674393314285
304,topic_2,49.30436025014316,topic_4,24.963546085457274,topic_9,16.2663963793265
305,topic_2,48.16284775116736,topic_9,42.65292981175359,topic_4,8.059649771963418
306,topic_2,32.163581685161255,topic_5,30.658341765727773,topic_9,24.03075567415894
307,topic_4,47.92767421021883,topic_9,35.47673859943052,topic_5,14.224458963792278
308,topic_5,47.88906380957708,topic_8,21.148362819809815,topic_9,19.29553814639473
309,topic_7,42.52538027981544,topic_6,24.38683843949028,topic_4,16.783870797826133
310,topic_5,44.982162681014486,topic_8,22.608183286545817,topic_9,19.876969162898053
311,topic_5,93.1747373345644,topic_8,6.412889527676115,topic_2,0.39828187297947754
312,topic_5,82.54492912189563,topic_8,6.91189008730735,topic_9,5.973606698433547
313,topic_9,51.975050006385246,topic_2,34.39448034431808,topic_5,5.628927650995706
314,topic_3,54.418096971763426,topic_4,35.25753874434723,topic_5,7.241667252019059
315,topic_1,,topic_2,,topic_3,
316,topic_5,98.35238118946442,topic_9,1.64761881053557,topic_1,0.0
317,topic_9,51.02075517175635,topic_8,43.492565199387734,topic_2,2.472715953037126
318,topic_3,74.1859179714096,topic_5,8.89128476810582,topic_2,5.424224727694838
319,topic_8,51.37322415757536,topic_2,31.58567278497575,topic_5,8.120619914576745
320,topic_2,56.8121164638482,topic_5,16.65943308591272,topic_4,11.614776887085547
321,topic_8,25.863970937015967,topic_5,25.203131176216633,topic_4,18.77886679807278
322,topic_2,35.6998143127643,topic_8,24.26170528759994,topic_5,16.920033159304616
323,topic_2,45.49838240675757,topic_4,32.27984566789737,topic_9,19.02169243392248
324,topic_4,55.08100976450144,topic_9,26.679053733416616,topic_5,15.48894134692106
325,topic_8,51.08066996314285,topic_2,31.710645650341892,topic_9,14.359797233817194
326,topic_2,55.92350132560448,topic_8,24.40514834810565,topic_4,8.759453796834583
327,topic_2,90.22266982207623,topic_8,8.099274157725166,topic_6,1.6780560201985943
328,topic_8,70.82066830533888,topic_2,22.181559609088833,topic_9,4.677822905293292
329,topic_2,93.89024723666085,topic_8,6.109752763339141,topic_1,0.0
330,topic_2,34.147195743034594,topic_8,27.42723073383011,topic_3,25.157875463406807
331,topic_2,99.93982307701629,topic_4,0.059086357655642144,topic_10,0.0010905653280739126
332,topic_5,35.15988161817245,topic_3,34.399916608108626,topic_2,13.32659457738098
333,topic_8,46.10248417361097,topic_9,21.675065870872924,topic_5,21.447974001061283
334,topic_7,54.91624819107269,topic_4,20.661226782440885,topic_5,9.686059443842295
335,topic_4,33.974383662502476,topic_2,33.10009003458061,topic_9,14.175190371565597
336,topic_9,53.95811802292641,topic_4,18.07765387374621,topic_2,15.441097214566948
337,topic_2,98.78713845644808,topic_7,1.1554312268954965,topic_10,0.0574303166564338
338,topic_2,87.07257216890302,topic_4,5.999199249821237,topic_5,5.007135669979205
